Pcp_File_Version=4
    2
    1  0.000000e+000  1.000000e+000  1.000000e+000
    2 -4.000000e+001  1.000000e+000  1.000000e+000
  161    1    1    0 x         h      Mat  Lay      Beta           Axz            Bxz            Dxz          Temp          Conc           SConc
    1 -0.000000e+000  1.400000e+002    2    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  0.000000e+000
    2 -2.500000e-001  1.397500e+002    2    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  0.000000e+000
    3 -5.000000e-001  1.395000e+002    2    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  0.000000e+000
    4 -7.500000e-001  1.392500e+002    2    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  0.000000e+000
    5 -1.000000e+000  1.390000e+002    2    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  0.000000e+000
    6 -1.250000e+000  1.387500e+002    2    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  0.000000e+000
    7 -1.500000e+000  1.385000e+002    2    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  0.000000e+000
    8 -1.750000e+000  1.382500e+002    2    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  0.000000e+000
    9 -2.000000e+000  1.380000e+002    2    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  0.000000e+000
   10 -2.250000e+000  1.377500e+002    2    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  0.000000e+000
   11 -2.500000e+000  1.375000e+002    2    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  0.000000e+000
   12 -2.750000e+000  1.372500e+002    2    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  0.000000e+000
   13 -3.000000e+000  1.370000e+002    2    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  0.000000e+000
   14 -3.250000e+000  1.367500e+002    2    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000  2.000000e+001  0.000000e+000  0.000000e+000
