 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  15.11.2022    Time:  17:50:58
 Units: L = cm   , T = days , M = µg   
 
 CosAlf,MaxIt,TolTh,  TolH
 0.000   10   0.001 1.00000
 
 TopInF,BotInF,AtmBC,SinkF,WLayer,qGWLF,FreeD,SeepF,lWat,lChem,lTemp,lRoot,lWDep
     F     F     F     F     F     F     F     F     F     T     F     F     F

Nodal point information

node      x         hOld    MatN LayN  Beta      Ah       AK      ATh     Temp    Conc(1...NS)         Sorb(1...NS)

  57    -14.000    126.000    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  58    -14.250    125.750    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  59    -14.500    125.500    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  60    -14.750    125.250    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  61    -15.000    125.000    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  62    -15.250    124.750    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  63    -15.500    124.500    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  64    -15.750    124.250    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  65    -16.000    124.000    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  66    -16.250    123.750    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  67    -16.500    123.500    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  68    -16.750    123.250    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  69    -17.000    123.000    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  70    -17.250    122.750    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  71    -17.500    122.500    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  72    -17.750    122.250    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  73    -18.000    122.000    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  74    -18.250    121.750    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  75    -18.500    121.500    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  76    -18.750    121.250    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  77    -19.000    121.000    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  78    -19.250    120.750    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  79    -19.500    120.500    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  80    -19.750    120.250    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  81    -20.000    120.000    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  82    -20.250    119.750    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  83    -20.500    119.500    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  84    -20.750    119.250    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  85    -21.000    119.000    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  86    -21.250    118.750    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  87    -21.500    118.500    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  88    -21.750    118.250    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  89    -22.000    118.000    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  90    -22.250    117.750    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  91    -22.500    117.500    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  92    -22.750    117.250    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  93    -23.000    117.000    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  94    -23.250    116.750    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  95    -23.500    116.500    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  96    -23.750    116.250    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  97    -24.000    116.000    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  98    -24.250    115.750    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
  99    -24.500    115.500    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
 100    -24.750    115.250    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
 101    -25.000    115.000    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
 102    -25.250    114.750    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
 103    -25.500    114.500    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
 104    -25.750    114.250    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
 105    -26.000    114.000    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
 106    -26.250    113.750    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
 107    -26.500    113.500    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
 108    -26.750    113.250    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
 109    -27.000    113.000    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
 110    -27.250    112.750    1    1   0.000    1.000    1.000    1.000   20.00  0.3200E-01  0.5300E-02
